STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,coicop,Classification of individual consumption by purpose (COICOP),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,LU,Luxembourg,2023,,14.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,LV,Latvia,2020,,6.5,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,LV,Latvia,2021,,6.7,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,LV,Latvia,2022,,6.6,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,ME,Montenegro,2020,,5.9,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,ME,Montenegro,2021,,5.8,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,ME,Montenegro,2022,,5.4,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,ME,Montenegro,2023,,5.3,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,MK,North Macedonia,2020,,8.7,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,MK,North Macedonia,2021,,8.6,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,MK,North Macedonia,2022,,8.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,MK,North Macedonia,2023,,7.8,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,MT,Malta,2020,,12.1,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,MT,Malta,2021,,12.1,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,MT,Malta,2022,,9.7,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,MT,Malta,2023,,13.8,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,NL,Netherlands,2020,,13.2,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,NL,Netherlands,2021,,13.1,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,NL,Netherlands,2022,,13.4,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,NO,Norway,2020,,10.7,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,NO,Norway,2021,,10.3,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,NO,Norway,2022,,10.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,NO,Norway,2023,,10.3,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,PL,Poland,2020,,12.2,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,PL,Poland,2021,,11.7,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,PL,Poland,2022,,13.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,PL,Poland,2023,,13.1,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,PT,Portugal,2020,,10.8,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,PT,Portugal,2021,,10.5,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,PT,Portugal,2022,,10.4,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,RO,Romania,2020,,4.2,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,RO,Romania,2021,,4.3,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,RO,Romania,2022,,4.2,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,RS,Serbia,2020,,7.5,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,RS,Serbia,2021,,7.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,RS,Serbia,2022,,6.8,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,RS,Serbia,2023,,7.6,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,SE,Sweden,2020,,11.4,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,SE,Sweden,2021,,11.2,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,SE,Sweden,2022,,10.8,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,SI,Slovenia,2020,,11.1,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,SI,Slovenia,2021,,10.6,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,SI,Slovenia,2022,,10.2,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,SK,Slovakia,2020,,9.1,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,SK,Slovakia,2021,,8.8,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,SK,Slovakia,2022,,8.8,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,SK,Slovakia,2023,,8.1,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,SK,Slovakia,2024,,8.4,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,TR,Türkiye,2020,,7.9,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,TR,Türkiye,2021,,7.8,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,TR,Türkiye,2022,,7.6,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,CP12,Miscellaneous goods and services,TR,Türkiye,2023,,7.3,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,AL,Albania,2020,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,AL,Albania,2021,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,AL,Albania,2022,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,AL,Albania,2023,,100.0,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,AT,Austria,2020,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,AT,Austria,2021,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,AT,Austria,2022,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,BA,Bosnia and Herzegovina,2020,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,BA,Bosnia and Herzegovina,2021,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,BA,Bosnia and Herzegovina,2022,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,BA,Bosnia and Herzegovina,2023,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,BE,Belgium,2020,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,BE,Belgium,2021,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,BE,Belgium,2022,,100.0,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,BG,Bulgaria,2020,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,BG,Bulgaria,2021,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,BG,Bulgaria,2022,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,CH,Switzerland,2020,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,CH,Switzerland,2021,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,CH,Switzerland,2022,,100.0,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,CH,Switzerland,2023,,100.0,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,CY,Cyprus,2020,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,CY,Cyprus,2021,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,CY,Cyprus,2022,,100.0,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,CZ,Czechia,2020,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,CZ,Czechia,2021,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,CZ,Czechia,2022,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,DE,Germany,2020,,100.0,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,DE,Germany,2021,,100.0,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,DE,Germany,2022,,100.0,,p,provisional,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,DK,Denmark,2020,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,DK,Denmark,2021,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,DK,Denmark,2022,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,EE,Estonia,2020,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,EE,Estonia,2021,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,EE,Estonia,2022,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,EL,Greece,2020,,100.0,,,,,
dataflow,ESTAT:TEC00134(1.0),"Final consumption expenditure of households, by consumption purpose",A,Annual,PC_TOT,Percentage of total,TOTAL,Total,EL,Greece,2021,,100.0,,,,,
